candidate,office,district,party,county,precinct,total votes
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 148,191
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 148,24
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 148,54
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 148,63
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 148,43
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 148,15
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 148,198
Jack Yost,State Senate,1,DEM,Ohio,Precinct 148,202
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 148,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 148,145
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 148,132
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 148,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 148,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 148,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 148,
Mitt Romney,President,,REP,Ohio,Precinct 158V,0
Newt Gingrich,President,,REP,Ohio,Precinct 158V,0
Ron Paul,President,,REP,Ohio,Precinct 158V,0
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 158V,0
Rick Santorum,President,,REP,Ohio,Precinct 158V,0
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 158V,0
David B. McKinley,U.S. House,,REP,Ohio,Precinct 158V,0
Ralph William Clark,Governor,,REP,Ohio,Precinct 158V,0
Bill Maloney,Governor,,REP,Ohio,Precinct 158V,0
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 158V,0
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 158V,0
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 158V,0
Mike Hall,Treasurer,,REP,Ohio,Precinct 158V,0
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 158V,0
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 158V,0
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 158V,0
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 158V,
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 158V,
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 158V,
Barack Obama,President,,DEM,Ohio,Precinct 158V,0
Keith Judd,President,,DEM,Ohio,Precinct 158V,0
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 158V,0
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 158V,0
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 158V,0
Arne Moltis,Governor,,DEM,Ohio,Precinct 158V,0
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 158V,0
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 158V,0
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 158V,0
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 158V,0
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 158V,0
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 158V,0
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 158V,0
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 158V,0
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 158V,0
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 158V,0
Jack Yost,State Senate,1,DEM,Ohio,Precinct 158V,0
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 158V,0
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 158V,
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 158V,
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 158V,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 158V,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 158V,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 158V,
Mitt Romney,President,,REP,Ohio,Precinct 158A,45
Newt Gingrich,President,,REP,Ohio,Precinct 158A,0
Ron Paul,President,,REP,Ohio,Precinct 158A,4
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 158A,2
Rick Santorum,President,,REP,Ohio,Precinct 158A,8
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 158A,42
David B. McKinley,U.S. House,,REP,Ohio,Precinct 158A,61
Ralph William Clark,Governor,,REP,Ohio,Precinct 158A,9
Bill Maloney,Governor,,REP,Ohio,Precinct 158A,46
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 158A,38
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 158A,48
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 158A,23
Mike Hall,Treasurer,,REP,Ohio,Precinct 158A,28
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 158A,45
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 158A,39
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 158A,45
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 158A,
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 158A,
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 158A,
Barack Obama,President,,DEM,Ohio,Precinct 158A,27
Keith Judd,President,,DEM,Ohio,Precinct 158A,34
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 158A,12
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 158A,59
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 158A,57
Arne Moltis,Governor,,DEM,Ohio,Precinct 158A,9
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 158A,58
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 158A,55
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 158A,60
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 158A,58
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 158A,4
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 158A,16
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 158A,14
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 158A,25
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 158A,4
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 158A,64
Jack Yost,State Senate,1,DEM,Ohio,Precinct 158A,62
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 158A,57
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 158A,
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 158A,
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 158A,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 158A,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 158A,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 158A,
Mitt Romney,President,,REP,Ohio,Precinct 161A,121
Newt Gingrich,President,,REP,Ohio,Precinct 161A,11
Ron Paul,President,,REP,Ohio,Precinct 161A,12
"Charles ""Buddy"" Roemer",President,,REP,Ohio,Precinct 161A,1
Rick Santorum,President,,REP,Ohio,Precinct 161A,13
John R. Raese,U.S. Senate,,REP,Ohio,Precinct 161A,116
David B. McKinley,U.S. House,,REP,Ohio,Precinct 161A,141
Ralph William Clark,Governor,,REP,Ohio,Precinct 161A,28
Bill Maloney,Governor,,REP,Ohio,Precinct 161A,113
Brian Savilla,Secretary of State,,REP,Ohio,Precinct 161A,118
Larry V. Faircloth,Auditor,,REP,Ohio,Precinct 161A,125
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,Precinct 161A,75
Mike Hall,Treasurer,,REP,Ohio,Precinct 161A,55
Patrick Morrisey,Attorney General,,REP,Ohio,Precinct 161A,119
Pat McGeehan,State Senate,1,REP,Ohio,Precinct 161A,118
Lynn Davis,House of Delegates,,REP,Ohio,Precinct 161A,
Erikka Storch,House of Delegates,3,REP,Ohio,Precinct 161A,130
Larry Tighe,House of Delegates,3,REP,Ohio,Precinct 161A,48
David A. Evans,House of Delegates,4,REP,Ohio,Precinct 161A,
Barack Obama,President,,DEM,Ohio,Precinct 161A,96
Keith Judd,President,,DEM,Ohio,Precinct 161A,48
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,Precinct 161A,28
Joe Manchin III,U.S. Senate,,DEM,Ohio,Precinct 161A,133
Sue Thorn,U.S. House,,DEM,Ohio,Precinct 161A,129
Arne Moltis,Governor,,DEM,Ohio,Precinct 161A,24
Earl Ray Tomblin,Governor,,DEM,Ohio,Precinct 161A,129
Natalie E. Tennant,Secretary of State,,DEM,Ohio,Precinct 161A,137
Glen B. Gainer III,Auditor,,DEM,Ohio,Precinct 161A,115
John D. Perdue,Treasurer,,DEM,Ohio,Precinct 161A,132
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,Precinct 161A,14
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,Precinct 161A,36
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,Precinct 161A,35
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,Precinct 161A,41
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,Precinct 161A,12
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,Precinct 161A,139
Jack Yost,State Senate,1,DEM,Ohio,Precinct 161A,142
Phillip W. Diserio,House of Delegates,,DEM,Ohio,Precinct 161A,
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,Precinct 161A,111
Ryan Ferns,House of Delegates,3,DEM,Ohio,Precinct 161A,84
Mike Ferro,House of Delegates,4,DEM,Ohio,Precinct 161A,
David Sidiropolis,House of Delegates,4,DEM,Ohio,Precinct 161A,
R J Smith,House of Delegates,4,DEM,Ohio,Precinct 161A,
Keith Hughes,House of Delegates,4,DEM,Ohio,Precinct 161A,
Mitt Romney,President,,REP,Ohio,TOTALS,2775
Newt Gingrich,President,,REP,Ohio,TOTALS,130
Ron Paul,President,,REP,Ohio,TOTALS,321
"Charles ""Buddy"" Roemer",President,,REP,Ohio,TOTALS,23
Rick Santorum,President,,REP,Ohio,TOTALS,382
John R. Raese,U.S. Senate,,REP,Ohio,TOTALS,2615
David B. McKinley,U.S. House,,REP,Ohio,TOTALS,3339
Ralph William Clark,Governor,,REP,Ohio,TOTALS,490
Bill Maloney,Governor,,REP,Ohio,TOTALS,2770
Brian Savilla,Secretary of State,,REP,Ohio,TOTALS,2479
Larry V. Faircloth,Auditor,,REP,Ohio,TOTALS,2643
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Ohio,TOTALS,1474
Mike Hall,Treasurer,,REP,Ohio,TOTALS,1203
Patrick Morrisey,Attorney General,,REP,Ohio,TOTALS,2632
Pat McGeehan,State Senate,1,REP,Ohio,TOTALS,2644
Lynn Davis,House of Delegates,,REP,Ohio,TOTALS,45
Erikka Storch,House of Delegates,3,REP,Ohio,TOTALS,3009
Larry Tighe,House of Delegates,3,REP,Ohio,TOTALS,733
David A. Evans,House of Delegates,4,REP,Ohio,TOTALS,154
Barack Obama,President,,DEM,Ohio,TOTALS,2902
Keith Judd,President,,DEM,Ohio,TOTALS,1355
Sheirl Fletcher,U.S. Senate,,DEM,Ohio,TOTALS,859
Joe Manchin III,U.S. Senate,,DEM,Ohio,TOTALS,3904
Sue Thorn,U.S. House,,DEM,Ohio,TOTALS,3922
Arne Moltis,Governor,,DEM,Ohio,TOTALS,638
Earl Ray Tomblin,Governor,,DEM,Ohio,TOTALS,4014
Natalie E. Tennant,Secretary of State,,DEM,Ohio,TOTALS,4153
Glen B. Gainer III,Auditor,,DEM,Ohio,TOTALS,3711
John D. Perdue,Treasurer,,DEM,Ohio,TOTALS,3816
Bobb Tabb,Commissioner of Agriculture,,DEM,Ohio,TOTALS,374
Walt Helmick,Commissioner of Agriculture,,DEM,Ohio,TOTALS,1035
Sally Shepherd,Commissioner of Agriculture,,DEM,Ohio,TOTALS,1210
Steve Miller,Commissioner of Agriculture,,DEM,Ohio,TOTALS,912
Joe Messineo,Commissioner of Agriculture,,DEM,Ohio,TOTALS,420
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Ohio,TOTALS,3910
Jack Yost,State Senate,1,DEM,Ohio,TOTALS,4123
Phillip W. Diserio,House of Delegates,,DEM,Ohio,TOTALS,57
Shawn Lucas Fluharty,House of Delegates,3,DEM,Ohio,TOTALS,2981
Ryan Ferns,House of Delegates,3,DEM,Ohio,TOTALS,2149
Mike Ferro,House of Delegates,4,DEM,Ohio,TOTALS,155
David Sidiropolis,House of Delegates,4,DEM,Ohio,TOTALS,119
R J Smith,House of Delegates,4,DEM,Ohio,TOTALS,112
Keith Hughes,House of Delegates,4,DEM,Ohio,TOTALS,103
