candidate,office,district,party,county,precinct,total votes
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 80,78
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 80,86
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 80,55
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 80,73
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 80,29
Mitt Romney,President ,,REP,Mercer,Precinct 81,50
Ron Paul,President ,,REP,Mercer,Precinct 81,3
Newt Gingrich,President ,,REP,Mercer,Precinct 81,8
Rick Santorum,President ,,REP,Mercer,Precinct 81,3
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 81,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 81,50
Bill Lester,U.S. House,3,REP,Mercer,Precinct 81,17
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 81,4
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 81,34
Ralph William Clark,Governor,,REP,Mercer,Precinct 81,14
Bill Maloney,Governor,,REP,Mercer,Precinct 81,47
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 81,51
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 81,48
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 81,17
Mike Hall,Treasurer,,REP,Mercer,Precinct 81,31
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 81,43
Bill Cole,State Senate,6,REP,Mercer,Precinct 81,54
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 81,52
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 81,45
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 81,46
Barack Obama,President ,,DEM,Mercer,Precinct 81,64
Keith Judd,President ,,DEM,Mercer,Precinct 81,53
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 81,112
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 81,24
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 81,103
Arne Moltis,Governor,,DEM,Mercer,Precinct 81,20
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 81,106
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 81,110
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 81,98
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 81,108
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 81,41
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 81,23
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 81,9
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 81,32
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 81,4
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 81,105
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 81,20
Mark Wills,State Senate,6,DEM,Mercer,Precinct 81,113
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 81,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 81,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 81,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 81,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 81,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 81,73
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 81,94
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 81,37
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 81,47
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 81,28
Mitt Romney,President ,,REP,Mercer,Precinct 82,68
Ron Paul,President ,,REP,Mercer,Precinct 82,1
Newt Gingrich,President ,,REP,Mercer,Precinct 82,6
Rick Santorum,President ,,REP,Mercer,Precinct 82,9
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 82,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 82,71
Bill Lester,U.S. House,3,REP,Mercer,Precinct 82,20
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 82,6
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 82,53
Ralph William Clark,Governor,,REP,Mercer,Precinct 82,18
Bill Maloney,Governor,,REP,Mercer,Precinct 82,63
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 82,70
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 82,64
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 82,39
Mike Hall,Treasurer,,REP,Mercer,Precinct 82,29
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 82,68
Bill Cole,State Senate,6,REP,Mercer,Precinct 82,78
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 82,68
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 82,55
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 82,64
Barack Obama,President ,,DEM,Mercer,Precinct 82,108
Keith Judd,President ,,DEM,Mercer,Precinct 82,89
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 82,169
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 82,55
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 82,192
Arne Moltis,Governor,,DEM,Mercer,Precinct 82,41
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 82,177
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 82,195
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 82,171
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 82,171
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 82,66
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 82,41
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 82,13
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 82,63
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 82,10
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 82,183
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 82,29
Mark Wills,State Senate,6,DEM,Mercer,Precinct 82,191
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 82,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 82,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 82,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 82,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 82,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 82,128
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 82,151
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 82,63
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 82,91
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 82,58
Mitt Romney,President ,,REP,Mercer,Precinct 85,10
Ron Paul,President ,,REP,Mercer,Precinct 85,4
Newt Gingrich,President ,,REP,Mercer,Precinct 85,0
Rick Santorum,President ,,REP,Mercer,Precinct 85,2
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 85,1
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 85,11
Bill Lester,U.S. House,3,REP,Mercer,Precinct 85,6
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 85,3
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 85,6
Ralph William Clark,Governor,,REP,Mercer,Precinct 85,3
Bill Maloney,Governor,,REP,Mercer,Precinct 85,12
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 85,11
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 85,13
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 85,10
Mike Hall,Treasurer,,REP,Mercer,Precinct 85,4
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 85,13
Bill Cole,State Senate,6,REP,Mercer,Precinct 85,13
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 85,12
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 85,10
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 85,8
Barack Obama,President ,,DEM,Mercer,Precinct 85,11
Keith Judd,President ,,DEM,Mercer,Precinct 85,18
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 85,31
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 85,4
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 85,31
Arne Moltis,Governor,,DEM,Mercer,Precinct 85,3
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 85,30
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 85,28
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 85,25
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 85,29
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 85,9
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 85,7
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 85,2
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 85,11
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 85,1
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 85,26
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 85,5
Mark Wills,State Senate,6,DEM,Mercer,Precinct 85,25
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 85,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 85,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 85,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 85,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 85,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 85,21
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 85,21
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 85,15
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 85,21
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 85,9
Mitt Romney,President ,,REP,Mercer,Precinct 86,44
Ron Paul,President ,,REP,Mercer,Precinct 86,3
Newt Gingrich,President ,,REP,Mercer,Precinct 86,3
Rick Santorum,President ,,REP,Mercer,Precinct 86,15
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 86,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 86,56
Bill Lester,U.S. House,3,REP,Mercer,Precinct 86,15
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 86,1
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 86,44
Ralph William Clark,Governor,,REP,Mercer,Precinct 86,9
Bill Maloney,Governor,,REP,Mercer,Precinct 86,54
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 86,52
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 86,50
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 86,31
Mike Hall,Treasurer,,REP,Mercer,Precinct 86,22
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 86,56
Bill Cole,State Senate,6,REP,Mercer,Precinct 86,56
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 86,53
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 86,38
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 86,40
Barack Obama,President ,,DEM,Mercer,Precinct 86,90
Keith Judd,President ,,DEM,Mercer,Precinct 86,80
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 86,159
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 86,30
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 86,162
Arne Moltis,Governor,,DEM,Mercer,Precinct 86,26
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 86,157
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 86,142
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 86,145
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 86,147
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 86,42
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 86,38
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 86,12
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 86,50
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 86,9
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 86,164
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 86,20
Mark Wills,State Senate,6,DEM,Mercer,Precinct 86,162
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 86,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 86,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 86,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 86,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 86,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 86,92
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 86,128
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 86,59
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 86,91
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 86,27
Mitt Romney,President ,,REP,Mercer,Precinct 88,86
Ron Paul,President ,,REP,Mercer,Precinct 88,5
Newt Gingrich,President ,,REP,Mercer,Precinct 88,5
Rick Santorum,President ,,REP,Mercer,Precinct 88,12
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 88,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 88,87
Bill Lester,U.S. House,3,REP,Mercer,Precinct 88,27
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 88,12
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 88,51
Ralph William Clark,Governor,,REP,Mercer,Precinct 88,13
Bill Maloney,Governor,,REP,Mercer,Precinct 88,86
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 88,85
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 88,89
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 88,47
Mike Hall,Treasurer,,REP,Mercer,Precinct 88,44
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 88,83
Bill Cole,State Senate,6,REP,Mercer,Precinct 88,97
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 88,81
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 88,60
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 88,65
Barack Obama,President ,,DEM,Mercer,Precinct 88,109
Keith Judd,President ,,DEM,Mercer,Precinct 88,137
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 88,237
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 88,55
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 88,225
Arne Moltis,Governor,,DEM,Mercer,Precinct 88,51
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 88,232
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 88,244
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 88,226
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 88,227
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 88,58
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 88,60
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 88,35
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 88,72
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 88,16
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 88,243
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 88,43
Mark Wills,State Senate,6,DEM,Mercer,Precinct 88,249
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 88,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 88,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 88,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 88,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 88,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 88,156
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 88,179
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 88,107
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 88,135
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 88,40
Mitt Romney,President ,,REP,Mercer,Precinct 89,19
Ron Paul,President ,,REP,Mercer,Precinct 89,1
Newt Gingrich,President ,,REP,Mercer,Precinct 89,1
Rick Santorum,President ,,REP,Mercer,Precinct 89,2
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 89,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 89,12
Bill Lester,U.S. House,3,REP,Mercer,Precinct 89,1
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 89,5
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 89,12
Ralph William Clark,Governor,,REP,Mercer,Precinct 89,4
Bill Maloney,Governor,,REP,Mercer,Precinct 89,16
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 89,14
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 89,16
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 89,8
Mike Hall,Treasurer,,REP,Mercer,Precinct 89,11
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 89,16
Bill Cole,State Senate,6,REP,Mercer,Precinct 89,18
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 89,15
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 89,16
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 89,11
Barack Obama,President ,,DEM,Mercer,Precinct 89,24
Keith Judd,President ,,DEM,Mercer,Precinct 89,26
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 89,48
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 89,9
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 89,50
Arne Moltis,Governor,,DEM,Mercer,Precinct 89,7
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 89,45
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 89,42
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 89,41
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 89,41
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 89,14
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 89,5
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 89,7
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 89,15
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 89,5
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 89,42
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 89,7
Mark Wills,State Senate,6,DEM,Mercer,Precinct 89,47
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 89,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 89,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 89,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 89,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 89,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 89,26
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 89,39
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 89,14
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 89,26
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 89,11
Mitt Romney,President ,,REP,Mercer,Precinct 95,40
Ron Paul,President ,,REP,Mercer,Precinct 95,4
Newt Gingrich,President ,,REP,Mercer,Precinct 95,1
Rick Santorum,President ,,REP,Mercer,Precinct 95,8
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 95,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 95,38
Bill Lester,U.S. House,3,REP,Mercer,Precinct 95,14
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 95,2
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 95,26
Ralph William Clark,Governor,,REP,Mercer,Precinct 95,7
Bill Maloney,Governor,,REP,Mercer,Precinct 95,40
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 95,38
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 95,35
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 95,17
Mike Hall,Treasurer,,REP,Mercer,Precinct 95,24
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 95,38
Bill Cole,State Senate,6,REP,Mercer,Precinct 95,45
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 95,38
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 95,31
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 95,29
Barack Obama,President ,,DEM,Mercer,Precinct 95,37
Keith Judd,President ,,DEM,Mercer,Precinct 95,43
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 95,79
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 95,18
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 95,83
Arne Moltis,Governor,,DEM,Mercer,Precinct 95,10
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 95,83
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 95,76
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 95,74
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 95,74
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 95,21
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 95,17
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 95,8
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 95,30
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 95,3
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 95,79
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 95,10
Mark Wills,State Senate,6,DEM,Mercer,Precinct 95,79
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 95,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 95,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 95,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 95,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 95,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 95,47
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 95,69
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 95,38
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 95,49
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 95,13
Mitt Romney,President ,,REP,Mercer,Precinct 96,23
Ron Paul,President ,,REP,Mercer,Precinct 96,5
Newt Gingrich,President ,,REP,Mercer,Precinct 96,1
Rick Santorum,President ,,REP,Mercer,Precinct 96,2
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 96,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 96,24
Bill Lester,U.S. House,3,REP,Mercer,Precinct 96,8
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 96,2
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 96,12
Ralph William Clark,Governor,,REP,Mercer,Precinct 96,5
Bill Maloney,Governor,,REP,Mercer,Precinct 96,20
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 96,18
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 96,19
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 96,9
Mike Hall,Treasurer,,REP,Mercer,Precinct 96,11
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 96,17
Bill Cole,State Senate,6,REP,Mercer,Precinct 96,24
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 96,13
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 96,17
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 96,14
Barack Obama,President ,,DEM,Mercer,Precinct 96,13
Keith Judd,President ,,DEM,Mercer,Precinct 96,22
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 96,39
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 96,6
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 96,35
Arne Moltis,Governor,,DEM,Mercer,Precinct 96,6
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 96,37
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 96,34
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 96,34
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 96,37
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 96,8
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 96,7
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 96,7
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 96,14
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 96,0
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 96,40
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 96,11
Mark Wills,State Senate,6,DEM,Mercer,Precinct 96,31
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 96,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 96,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 96,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 96,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 96,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 96,19
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 96,24
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 96,23
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 96,15
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 96,7
Mitt Romney,President ,,REP,Mercer,Precinct 98,52
Ron Paul,President ,,REP,Mercer,Precinct 98,4
Newt Gingrich,President ,,REP,Mercer,Precinct 98,1
Rick Santorum,President ,,REP,Mercer,Precinct 98,2
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,Precinct 98,0
John R. Raese,U.S. Senate,,REP,Mercer,Precinct 98,50
Bill Lester,U.S. House,3,REP,Mercer,Precinct 98,17
Lee A. Bias,U.S. House,3,REP,Mercer,Precinct 98,1
Rick Snuffer,U.S. House,3,REP,Mercer,Precinct 98,27
Ralph William Clark,Governor,,REP,Mercer,Precinct 98,8
Bill Maloney,Governor,,REP,Mercer,Precinct 98,42
Brian Savilla,Secretary of State ,,REP,Mercer,Precinct 98,37
Larry V. Faircloth,Auditor,,REP,Mercer,Precinct 98,40
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,Precinct 98,15
