county,precinct,office,district,candidate,party,votes,
Cabell,PCT 3 - Dept. of Trans (DMV) ,President,,John McCain,REP,245,
Cabell,PCT 4 - Museum of Radio/Tech ,President,,John McCain,REP,244,
Cabell,PCT 5 - Dept. of Trans (DMV) ,President,,John McCain,REP,105,
Cabell,PCT 6 - Jr. League Bldg. ,President,,John McCain,REP,299,
Cabell,PCT 6W - Woodlands Ret. Comm. ,President,,John McCain,REP,324,
Cabell,PCT 7A-Owen Illinois Clubhouse ,President,,John McCain,REP,230,
Cabell,PCT 7B-Owen Illinois Clubhouse ,President,,John McCain,REP,232,
Cabell,PCT 9 - Huntington City Hall ,President,,John McCain,REP,185,
Cabell,PCT 10 - Jr. League Bldg. ,President,,John McCain,REP,120,
Cabell,PCT 11A - First Pres. Church ,President,,John McCain,REP,82,
Cabell,PCT 11B - First Pres. Church ,President,,John McCain,REP,62,
Cabell,PCT 12 - A.D. Lewis Center ,President,,John McCain,REP,100,
Cabell,PCT 13 - Southside Elem School ,President,,John McCain,REP,224,
Cabell,PCT 14 - Meadows School ,President,,John McCain,REP,415,
Cabell,PCT 16 - Senior Life Center ,President,,John McCain,REP,20,
Cabell,PCT 17 - Spring Hill School ,President,,John McCain,REP,101,
Cabell,PCT 18 - Meadows School ,President,,John McCain,REP,141,
Cabell,PCT 19 - Highlawn Elem. School ,President,,John McCain,REP,131,
Cabell,PCT 20 - Vet. Mem. Field House ,President,,John McCain,REP,169,
Cabell,PCT 21 - Fairfield E Comm Ctr ,President,,John McCain,REP,96,
Cabell,PCT 22 - Meadows School ,President,,John McCain,REP,456,
Cabell,PCT 23 - Fairfield E Comm Ctr ,President,,John McCain,REP,174,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,President,,John McCain,REP,198,
Cabell,PCT 25 - Beverly Hills Meth Ch ,President,,John McCain,REP,278,
Cabell,PCT 26 - Highlawn Elem School ,President,,John McCain,REP,239,
Cabell,PCT 27 - Vet. Mem. Field House ,President,,John McCain,REP,191,
Cabell,PCT 28 - Peyton Elem School ,President,,John McCain,REP,187,
Cabell,PCT 29 - Beverly Hills Mid Sch ,President,,John McCain,REP,235,
Cabell,PCT 30 - Beverly Hills Mid Sch ,President,,John McCain,REP,288,
Cabell,PCT 31 - Geneva Kent Elem Sch ,President,,John McCain,REP,400,
Cabell,PCT 32 - Guyandotte Elem Sch ,President,,John McCain,REP,158,
Cabell,PCT 33 - Guyandotte Elem Sch ,President,,John McCain,REP,124,
Cabell,PCT 34-1 - Altizer Elem School ,President,,John McCain,REP,260,
Cabell,PCT 34-2 - Altizer Elem School ,President,,John McCain,REP,78,
Cabell,PCT 35- Huntington High School ,President,,John McCain,REP,330,
Cabell,PCT 36- Hite Saunders Elem Sch ,President,,John McCain,REP,413,
Cabell,PCT 37 - Geneva Kent Elem Sch ,President,,John McCain,REP,302,
Cabell,PCT 38 - Geneva Kent Elem Sch ,President,,John McCain,REP,186,
Cabell,PCT 39 - River Cities Church ,President,,John McCain,REP,357,
Cabell,PCT 40 - River Cities Church ,President,,John McCain,REP,276,
Cabell,PCT 41- Christ the King Church ,President,,John McCain,REP,517,
Cabell,PCT 42 - B'ville Comm Bldg. ,President,,John McCain,REP,417,
Cabell,PCT 43 - B'ville Middle School ,President,,John McCain,REP,312,
Cabell,PCT 44 - B'ville Elem. School ,President,,John McCain,REP,314,
Cabell,PCT 45 - B'ville Elem School ,President,,John McCain,REP,339,
Cabell,PCT 46 - B'ville Middle School ,President,,John McCain,REP,463,
Cabell,PCT 47 - Davis Creek Elem Sch ,President,,John McCain,REP,339,
Cabell,PCT 48 - Davis Creek Elem Sch ,President,,John McCain,REP,272,
Cabell,PCT 49 - Martha Elem School ,President,,John McCain,REP,510,
Cabell,PCT 50A -Salt Rock Elem School ,President,,John McCain,REP,326,
Cabell,PCT 50B- Salt Rock Elem School ,President,,John McCain,REP,270,
Cabell,PCT 51 - Martha Elem School ,President,,John McCain,REP,437,
Cabell,PCT 52 - Nichols Elem School ,President,,John McCain,REP,250,
Cabell,PCT 53 - Nichols Elem School ,President,,John McCain,REP,337,
Cabell,PCT 54 - YMCA Kennedy Center ,President,,John McCain,REP,264,
Cabell,PCT 55 - Cox Landing School ,President,,John McCain,REP,318,
Cabell,PCT 56 - Greenbottom Comm Ctr ,President,,John McCain,REP,185,
Cabell,PCT 57- Pleasant View Church ,President,,John McCain,REP,214,
Cabell,PCT 58 - Cabell Midland H.S. ,President,,John McCain,REP,389,
Cabell,PCT 59A - Cabell Midland H.S. ,President,,John McCain,REP,338,
Cabell,PCT 59B - Cabell Midland H.S. ,President,,John McCain,REP,300,
Cabell,PCT 60A - Cabell Midland H.S. ,President,,John McCain,REP,368,
Cabell,PCT 60B - Cabell Midland H.S. ,President,,John McCain,REP,359,
Cabell,PCT 62 - Milton Middle School ,President,,John McCain,REP,433,
Cabell,PCT 63 - Culloden Elem School ,President,,John McCain,REP,322,
Cabell,PCT 64- Milton Elem School ,President,,John McCain,REP,373,
Cabell,PCT 65 - Milton Elem School ,President,,John McCain,REP,199,
Cabell,PCT 66 - Milton Elem School ,President,,John McCain,REP,278,
Cabell,PCT 67 - Culloden Elem School ,President,,John McCain,REP,271,
Cabell,Total,President,,John McCain,REP,18793,
Cabell,PCT 1 - Central City Elem,President,,Barack Obama,DEM,161,
Cabell,PCT 1A - Central City Elem. ,President,,Barack Obama,DEM,130,
Cabell,PCT 2 - Central City Elem. ,President,,Barack Obama,DEM,114,
Cabell,PCT 3 - Dept. of Trans (DMV) ,President,,Barack Obama,DEM,240,
Cabell,PCT 4 - Museum of Radio/Tech ,President,,Barack Obama,DEM,161,
Cabell,PCT 5 - Dept. of Trans (DMV) ,President,,Barack Obama,DEM,124,
Cabell,PCT 6 - Jr. League Bldg. ,President,,Barack Obama,DEM,370,
Cabell,PCT 6W - Woodlands Ret. Comm. ,President,,Barack Obama,DEM,226,
Cabell,PCT 7A-Owen Illinois Clubhouse ,President,,Barack Obama,DEM,251,
Cabell,PCT 7B-Owen Illinois Clubhouse ,President,,Barack Obama,DEM,281,
Cabell,PCT 9 - Huntington City Hall ,President,,Barack Obama,DEM,284,
Cabell,PCT 10 - Jr. League Bldg. ,President,,Barack Obama,DEM,253,
Cabell,PCT 11A - First Pres. Church ,President,,Barack Obama,DEM,162,
Cabell,PCT 11B - First Pres. Church ,President,,Barack Obama,DEM,158,
Cabell,PCT 12 - A.D. Lewis Center ,President,,Barack Obama,DEM,396,
Cabell,PCT 13 - Southside Elem School ,President,,Barack Obama,DEM,340,
Cabell,PCT 14 - Meadows School ,President,,Barack Obama,DEM,390,
Cabell,PCT 16 - Senior Life Center ,President,,Barack Obama,DEM,456,
Cabell,PCT 17 - Spring Hill School ,President,,Barack Obama,DEM,251,
Cabell,PCT 18 - Meadows School ,President,,Barack Obama,DEM,183,
Cabell,PCT 19 - Highlawn Elem. School ,President,,Barack Obama,DEM,207,
Cabell,PCT 20 - Vet. Mem. Field House ,President,,Barack Obama,DEM,251,
Cabell,PCT 21 - Fairfield E Comm Ctr ,President,,Barack Obama,DEM,211,
Cabell,PCT 22 - Meadows School ,President,,Barack Obama,DEM,260,
Cabell,PCT 23 - Fairfield E Comm Ctr ,President,,Barack Obama,DEM,204,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,President,,Barack Obama,DEM,159,
Cabell,PCT 25 - Beverly Hills Meth Ch ,President,,Barack Obama,DEM,289,
Cabell,PCT 26 - Highlawn Elem School ,President,,Barack Obama,DEM,246,
Cabell,PCT 27 - Vet. Mem. Field House ,President,,Barack Obama,DEM,171,
Cabell,PCT 28 - Peyton Elem School ,President,,Barack Obama,DEM,258,
Cabell,PCT 29 - Beverly Hills Mid Sch ,President,,Barack Obama,DEM,182,
Cabell,PCT 30 - Beverly Hills Mid Sch ,President,,Barack Obama,DEM,195,
Cabell,PCT 31 - Geneva Kent Elem Sch ,President,,Barack Obama,DEM,263,
Cabell,PCT 32 - Guyandotte Elem Sch ,President,,Barack Obama,DEM,140,
Cabell,PCT 33 - Guyandotte Elem Sch ,President,,Barack Obama,DEM,123,
Cabell,PCT 34-1 - Altizer Elem School ,President,,Barack Obama,DEM,169,
Cabell,PCT 34-2 - Altizer Elem School ,President,,Barack Obama,DEM,57,
Cabell,PCT 35- Huntington High School ,President,,Barack Obama,DEM,174,
Cabell,PCT 36- Hite Saunders Elem Sch ,President,,Barack Obama,DEM,258,
Cabell,PCT 37 - Geneva Kent Elem Sch ,President,,Barack Obama,DEM,195,
Cabell,PCT 38 - Geneva Kent Elem Sch ,President,,Barack Obama,DEM,142,
Cabell,PCT 39 - River Cities Church ,President,,Barack Obama,DEM,302,
Cabell,PCT 40 - River Cities Church ,President,,Barack Obama,DEM,177,
Cabell,PCT 41- Christ the King Church ,President,,Barack Obama,DEM,295,
Cabell,PCT 42 - B'ville Comm Bldg. ,President,,Barack Obama,DEM,289,
Cabell,PCT 43 - B'ville Middle School ,President,,Barack Obama,DEM,213,
Cabell,PCT 44 - B'ville Elem. School ,President,,Barack Obama,DEM,276,
Cabell,PCT 45 - B'ville Elem School ,President,,Barack Obama,DEM,250,
Cabell,PCT 46 - B'ville Middle School ,President,,Barack Obama,DEM,325,
Cabell,PCT 47 - Davis Creek Elem Sch ,President,,Barack Obama,DEM,216,
Cabell,PCT 48 - Davis Creek Elem Sch ,President,,Barack Obama,DEM,140,
Cabell,PCT 49 - Martha Elem School ,President,,Barack Obama,DEM,205,
Cabell,PCT 50A -Salt Rock Elem School ,President,,Barack Obama,DEM,160,
Cabell,PCT 50B- Salt Rock Elem School ,President,,Barack Obama,DEM,151,
Cabell,PCT 51 - Martha Elem School ,President,,Barack Obama,DEM,214,
Cabell,PCT 52 - Nichols Elem School ,President,,Barack Obama,DEM,166,
Cabell,PCT 53 - Nichols Elem School ,President,,Barack Obama,DEM,147,
Cabell,PCT 54 - YMCA Kennedy Center ,President,,Barack Obama,DEM,190,
Cabell,PCT 55 - Cox Landing School ,President,,Barack Obama,DEM,233,
Cabell,PCT 56 - Greenbottom Comm Ctr ,President,,Barack Obama,DEM,154,
Cabell,PCT 57- Pleasant View Church ,President,,Barack Obama,DEM,105,
Cabell,PCT 58 - Cabell Midland H.S. ,President,,Barack Obama,DEM,217,
Cabell,PCT 59A - Cabell Midland H.S. ,President,,Barack Obama,DEM,193,
Cabell,PCT 59B - Cabell Midland H.S. ,President,,Barack Obama,DEM,154,
Cabell,PCT 60A - Cabell Midland H.S. ,President,,Barack Obama,DEM,213,
Cabell,PCT 60B - Cabell Midland H.S. ,President,,Barack Obama,DEM,207,
Cabell,PCT 62 - Milton Middle School ,President,,Barack Obama,DEM,228,
Cabell,PCT 63 - Culloden Elem School ,President,,Barack Obama,DEM,204,
Cabell,PCT 64- Milton Elem School ,President,,Barack Obama,DEM,170,
Cabell,PCT 65 - Milton Elem School ,President,,Barack Obama,DEM,114,
Cabell,PCT 66 - Milton Elem School ,President,,Barack Obama,DEM,128,
Cabell,PCT 67 - Culloden Elem School ,President,,Barack Obama,DEM,171,
Cabell,Total,President,,Barack Obama,DEM,15292,
Cabell,PCT 1 - Central City Elem,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 1A - Central City Elem. ,President,,Cynthia McKinney,MTN,3,
Cabell,PCT 2 - Central City Elem. ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 3 - Dept. of Trans (DMV) ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 4 - Museum of Radio/Tech ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 5 - Dept. of Trans (DMV) ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 6 - Jr. League Bldg. ,President,,Cynthia McKinney,MTN,3,
Cabell,PCT 6W - Woodlands Ret. Comm. ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 7A-Owen Illinois Clubhouse ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 7B-Owen Illinois Clubhouse ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 9 - Huntington City Hall ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 10 - Jr. League Bldg. ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 11A - First Pres. Church ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 11B - First Pres. Church ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 12 - A.D. Lewis Center ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 13 - Southside Elem School ,President,,Cynthia McKinney,MTN,3,
Cabell,PCT 14 - Meadows School ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 16 - Senior Life Center ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 17 - Spring Hill School ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 18 - Meadows School ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 19 - Highlawn Elem. School ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 20 - Vet. Mem. Field House ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 21 - Fairfield E Comm Ctr ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 22 - Meadows School ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 23 - Fairfield E Comm Ctr ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 25 - Beverly Hills Meth Ch ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 26 - Highlawn Elem School ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 27 - Vet. Mem. Field House ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 28 - Peyton Elem School ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 29 - Beverly Hills Mid Sch ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 30 - Beverly Hills Mid Sch ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 31 - Geneva Kent Elem Sch ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 32 - Guyandotte Elem Sch ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 33 - Guyandotte Elem Sch ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 34-1 - Altizer Elem School ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 34-2 - Altizer Elem School ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 35- Huntington High School ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 36- Hite Saunders Elem Sch ,President,,Cynthia McKinney,MTN,3,
Cabell,PCT 37 - Geneva Kent Elem Sch ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 38 - Geneva Kent Elem Sch ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 39 - River Cities Church ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 40 - River Cities Church ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 41- Christ the King Church ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 42 - B'ville Comm Bldg. ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 43 - B'ville Middle School ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 44 - B'ville Elem. School ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 45 - B'ville Elem School ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 46 - B'ville Middle School ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 47 - Davis Creek Elem Sch ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 48 - Davis Creek Elem Sch ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 49 - Martha Elem School ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 50A -Salt Rock Elem School ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 50B- Salt Rock Elem School ,President,,Cynthia McKinney,MTN,4,
Cabell,PCT 51 - Martha Elem School ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 52 - Nichols Elem School ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 53 - Nichols Elem School ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 54 - YMCA Kennedy Center ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 55 - Cox Landing School ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 56 - Greenbottom Comm Ctr ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 57- Pleasant View Church ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 58 - Cabell Midland H.S. ,President,,Cynthia McKinney,MTN,3,
Cabell,PCT 59A - Cabell Midland H.S. ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 59B - Cabell Midland H.S. ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 60A - Cabell Midland H.S. ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 60B - Cabell Midland H.S. ,President,,Cynthia McKinney,MTN,1,
Cabell,PCT 62 - Milton Middle School ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 63 - Culloden Elem School ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 64- Milton Elem School ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 65 - Milton Elem School ,President,,Cynthia McKinney,MTN,2,
Cabell,PCT 66 - Milton Elem School ,President,,Cynthia McKinney,MTN,0,
Cabell,PCT 67 - Culloden Elem School ,President,,Cynthia McKinney,MTN,0,
Cabell,Total,President,,Cynthia McKinney,MTN,80,
Cabell,PCT 1 - Central City Elem,President,,Ralph Nader,,4,
Cabell,PCT 1A - Central City Elem. ,President,,Ralph Nader,,4,
Cabell,PCT 2 - Central City Elem. ,President,,Ralph Nader,,2,
Cabell,PCT 3 - Dept. of Trans (DMV) ,President,,Ralph Nader,,3,
Cabell,PCT 4 - Museum of Radio/Tech ,President,,Ralph Nader,,7,
Cabell,PCT 5 - Dept. of Trans (DMV) ,President,,Ralph Nader,,1,
Cabell,PCT 6 - Jr. League Bldg. ,President,,Ralph Nader,,5,
Cabell,PCT 6W - Woodlands Ret. Comm. ,President,,Ralph Nader,,7,
Cabell,PCT 7A-Owen Illinois Clubhouse ,President,,Ralph Nader,,2,
Cabell,PCT 7B-Owen Illinois Clubhouse ,President,,Ralph Nader,,3,
Cabell,PCT 9 - Huntington City Hall ,President,,Ralph Nader,,5,
Cabell,PCT 10 - Jr. League Bldg. ,President,,Ralph Nader,,0,
Cabell,PCT 11A - First Pres. Church ,President,,Ralph Nader,,3,
Cabell,PCT 11B - First Pres. Church ,President,,Ralph Nader,,3,
Cabell,PCT 12 - A.D. Lewis Center ,President,,Ralph Nader,,1,
Cabell,PCT 13 - Southside Elem School ,President,,Ralph Nader,,3,
Cabell,PCT 14 - Meadows School ,President,,Ralph Nader,,7,
Cabell,PCT 16 - Senior Life Center ,President,,Ralph Nader,,1,
Cabell,PCT 17 - Spring Hill School ,President,,Ralph Nader,,2,
Cabell,PCT 18 - Meadows School ,President,,Ralph Nader,,1,
Cabell,PCT 19 - Highlawn Elem. School ,President,,Ralph Nader,,6,
Cabell,PCT 20 - Vet. Mem. Field House ,President,,Ralph Nader,,2,
Cabell,PCT 21 - Fairfield E Comm Ctr ,President,,Ralph Nader,,1,
Cabell,PCT 22 - Meadows School ,President,,Ralph Nader,,2,
Cabell,PCT 23 - Fairfield E Comm Ctr ,President,,Ralph Nader,,11,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,President,,Ralph Nader,,3,
Cabell,PCT 25 - Beverly Hills Meth Ch ,President,,Ralph Nader,,2,
Cabell,PCT 26 - Highlawn Elem School ,President,,Ralph Nader,,6,
Cabell,PCT 27 - Vet. Mem. Field House ,President,,Ralph Nader,,5,
Cabell,PCT 28 - Peyton Elem School ,President,,Ralph Nader,,7,
Cabell,PCT 29 - Beverly Hills Mid Sch ,President,,Ralph Nader,,2,
Cabell,PCT 30 - Beverly Hills Mid Sch ,President,,Ralph Nader,,3,
Cabell,PCT 31 - Geneva Kent Elem Sch ,President,,Ralph Nader,,6,
Cabell,PCT 32 - Guyandotte Elem Sch ,President,,Ralph Nader,,5,
Cabell,PCT 33 - Guyandotte Elem Sch ,President,,Ralph Nader,,2,
Cabell,PCT 34-1 - Altizer Elem School ,President,,Ralph Nader,,5,
Cabell,PCT 34-2 - Altizer Elem School ,President,,Ralph Nader,,1,
Cabell,PCT 35- Huntington High School ,President,,Ralph Nader,,3,
Cabell,PCT 36- Hite Saunders Elem Sch ,President,,Ralph Nader,,9,
Cabell,PCT 37 - Geneva Kent Elem Sch ,President,,Ralph Nader,,6,
Cabell,PCT 38 - Geneva Kent Elem Sch ,President,,Ralph Nader,,3,
Cabell,PCT 39 - River Cities Church ,President,,Ralph Nader,,6,
Cabell,PCT 40 - River Cities Church ,President,,Ralph Nader,,2,
Cabell,PCT 41- Christ the King Church ,President,,Ralph Nader,,6,
Cabell,PCT 42 - B'ville Comm Bldg. ,President,,Ralph Nader,,5,
Cabell,PCT 43 - B'ville Middle School ,President,,Ralph Nader,,3,
Cabell,PCT 44 - B'ville Elem. School ,President,,Ralph Nader,,5,
Cabell,PCT 45 - B'ville Elem School ,President,,Ralph Nader,,13,
Cabell,PCT 46 - B'ville Middle School ,President,,Ralph Nader,,8,
Cabell,PCT 47 - Davis Creek Elem Sch ,President,,Ralph Nader,,6,
Cabell,PCT 48 - Davis Creek Elem Sch ,President,,Ralph Nader,,5,
Cabell,PCT 49 - Martha Elem School ,President,,Ralph Nader,,5,
Cabell,PCT 50A -Salt Rock Elem School ,President,,Ralph Nader,,7,
Cabell,PCT 50B- Salt Rock Elem School ,President,,Ralph Nader,,3,
Cabell,PCT 51 - Martha Elem School ,President,,Ralph Nader,,2,
Cabell,PCT 52 - Nichols Elem School ,President,,Ralph Nader,,5,
Cabell,PCT 53 - Nichols Elem School ,President,,Ralph Nader,,1,
Cabell,PCT 54 - YMCA Kennedy Center ,President,,Ralph Nader,,6,
Cabell,PCT 55 - Cox Landing School ,President,,Ralph Nader,,5,
Cabell,PCT 56 - Greenbottom Comm Ctr ,President,,Ralph Nader,,5,
Cabell,PCT 57- Pleasant View Church ,President,,Ralph Nader,,7,
Cabell,PCT 58 - Cabell Midland H.S. ,President,,Ralph Nader,,2,
Cabell,PCT 59A - Cabell Midland H.S. ,President,,Ralph Nader,,6,
Cabell,PCT 59B - Cabell Midland H.S. ,President,,Ralph Nader,,2,
Cabell,PCT 60A - Cabell Midland H.S. ,President,,Ralph Nader,,5,
Cabell,PCT 60B - Cabell Midland H.S. ,President,,Ralph Nader,,5,
Cabell,PCT 62 - Milton Middle School ,President,,Ralph Nader,,5,
Cabell,PCT 63 - Culloden Elem School ,President,,Ralph Nader,,4,
Cabell,PCT 64- Milton Elem School ,President,,Ralph Nader,,4,
Cabell,PCT 65 - Milton Elem School ,President,,Ralph Nader,,5,
Cabell,PCT 66 - Milton Elem School ,President,,Ralph Nader,,8,
Cabell,PCT 67 - Culloden Elem School ,President,,Ralph Nader,,3,
Cabell,Total,President,,Ralph Nader,,308,
Cabell,PCT 1 - Central City Elem,President,,Chuck Baldwin,CON,5,
Cabell,PCT 1A - Central City Elem. ,President,,Chuck Baldwin,CON,1,
Cabell,PCT 2 - Central City Elem. ,President,,Chuck Baldwin,CON,2,
Cabell,PCT 3 - Dept. of Trans (DMV) ,President,,Chuck Baldwin,CON,1,
Cabell,PCT 4 - Museum of Radio/Tech ,President,,Chuck Baldwin,CON,1,
Cabell,PCT 5 - Dept. of Trans (DMV) ,President,,Chuck Baldwin,CON,2,
Cabell,PCT 6 - Jr. League Bldg. ,President,,Chuck Baldwin,CON,0,
Cabell,PCT 6W - Woodlands Ret. Comm. ,President,,Chuck Baldwin,CON,0,
